Maker,Model,Min new price,Max new price,Age,km_driven,seller_type,owner_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
TOYOTA,FORTUNER 2016-2021,4124000.0,4756000.0,4.0,44510.0,Dealer,First Owner,Diesel,Manual,14.24,2755.0,174.5,7.0,2975000.0
HYUNDAI,GRAND I10,733000.0,771000.0,7.0,38956.0,Dealer,First Owner,Petrol,Manual,18.9,1197.0,82.0,5.0,434999.99999999994
MARUTI,CIAZ AT,968000.0,1336000.0,6.0,39000.0,Dealer,First Owner,Petrol,Automatic,19.12,1373.0,91.1,5.0,675000.0
HONDA,AMAZE S,735000.0,1036000.0,8.0,28000.0,Individual,First Owner,Petrol,Manual,18.0,1198.0,86.7,5.0,350000.0
CHEVROLET,BEAT OPTION,,,8.0,29000.0,Dealer,First Owner,Petrol,Manual,18.6,1199.0,79.4,5.0,335000.0
HYUNDAI,EON D,,,9.0,46666.0,Individual,First Owner,Petrol,Manual,21.1,814.0,55.2,5.0,197000.0
MARUTI,WAGON R,,,8.0,33000.0,Dealer,First Owner,Petrol,Manual,18.9,998.0,67.1,5.0,313000.0
HONDA,CITY I,1362000.0,1805999.9999999998,5.0,48200.0,Dealer,First Owner,Petrol,Automatic,18.0,1497.0,117.3,5.0,825000.0
MARUTI,ALTO 800,360000.0,480000.0,5.0,40000.0,Individual,First Owner,Petrol,Manual,22.74,796.0,47.3,5.0,265000.0
TOYOTA,INNOVA 2.5,,,12.0,160000.0,Dealer,First Owner,Diesel,Manual,12.99,2494.0,100.6,7.0,560000.0
MERCEDES-BENZ,C-CLASS 220,5130000.0,6408000.0,6.0,37000.0,Dealer,First Owner,Diesel,Automatic,14.84,2143.0,170.0,5.0,2399000.0
MARUTI,SWIFT DZIRE,,,7.0,93000.0,Individual,First Owner,Diesel,Manual,23.4,1248.0,74.0,5.0,520000.0
MARUTI,800 AC,,,14.0,100000.0,Individual,First Owner,Petrol,Manual,16.1,796.0,37.0,4.0,45000.0
FORD,ASPIRE 1.5,,,2.0,5837.0,Dealer,First Owner,Diesel,Manual,25.83,1498.0,99.0,5.0,844999.9999999999
AUDI,R8 4.2,,,12.0,28000.0,Dealer,First Owner,Petrol,Automatic,8.5,4163.0,423.7,2.0,4200000.0
MARUTI,SWIFT VDI,,,10.0,83000.0,Dealer,First Owner,Diesel,Manual,22.9,1248.0,74.0,5.0,349000.0
MARUTI,ALTO LX,,,18.0,90000.0,Individual,First Owner,Petrol,Manual,19.7,796.0,46.3,5.0,75000.0
HYUNDAI,I20 SPORTZ,968000.0,1284000.0,10.0,78000.0,Dealer,First Owner,Diesel,Manual,23.0,1396.0,90.0,5.0,325000.0
FORD,FIGO 1.2P,683000.0,856000.0,5.0,61304.0,Dealer,First Owner,Petrol,Manual,18.16,1196.0,86.8,5.0,340000.0
MARUTI,SWIFT DZIRE,,,2.0,22000.0,Dealer,First Owner,Diesel,Manual,28.4,1248.0,74.02,5.0,925000.0
MARUTI,ALTO 800,332000.0,445000.0,3.0,40000.0,Individual,First Owner,Petrol,Manual,24.7,796.0,47.3,5.0,295000.0
HYUNDAI,I10 SPORTZ,,,12.0,95721.0,Dealer,First Owner,Petrol,Manual,20.36,1197.0,78.9,5.0,300000.0
MARUTI,A-STAR VXI,,,8.0,70000.0,Dealer,First Owner,Petrol,Manual,19.0,998.0,66.1,5.0,299000.0
MARUTI,SWIFT DZIRE,,,10.0,76000.0,Individual,First Owner,Diesel,Manual,19.3,1248.0,73.9,5.0,385000.0
HYUNDAI,I20 MAGNA,822000.0000000001,1362000.0,7.0,37000.0,Dealer,First Owner,Petrol,Manual,18.5,1197.0,82.9,5.0,425000.0
HYUNDAI,I20 ASTA,838000.0000000001,1324000.0,9.0,50000.0,Dealer,First Owner,Petrol,Manual,17.0,1197.0,80.0,5.0,395000.0
HONDA,JAZZ 1.2,894000.0,1148000.0,6.0,31700.0,Dealer,First Owner,Petrol,Automatic,19.0,1199.0,88.7,5.0,610000.0
MERCEDES-BENZ,E-CLASS EXCLUSIVE,7856999.999999999,9791000.0,3.0,25000.0,Individual,First Owner,Diesel,Automatic,16.1,1950.0,191.7,5.0,5000000.0
MAHINDRA,SCORPIO S11,1599000.0,2069000.0000000002,4.0,22500.0,Individual,First Owner,Diesel,Manual,16.36,2179.0,140.0,7.0,1465000.0
HYUNDAI,XCENT 1.1,,,4.0,132000.0,Individual,First Owner,Diesel,Manual,24.4,1120.0,71.0,5.0,425000.0
MARUTI,SWIFT DZIRE,656000.0,1003999.9999999999,3.0,30000.0,Individual,First Owner,Petrol,Manual,21.21,1197.0,81.8,5.0,600000.0
HONDA,JAZZ 1.2,,,6.0,63000.0,Dealer,First Owner,Petrol,Manual,18.7,1199.0,88.7,5.0,484999.99999999994
MARUTI,WAGON R,540000.0,720000.0,10.0,12000.0,Dealer,First Owner,Petrol,Manual,21.5,1197.0,81.8,5.0,290000.0
HYUNDAI,VERNA 1.6,,,10.0,66600.0,Dealer,First Owner,Diesel,Automatic,19.08,1582.0,126.2,5.0,434999.99999999994
MARUTI,SWIFT DZIRE,,,3.0,28229.0,Dealer,First Owner,Diesel,Automatic,28.4,1248.0,74.02,5.0,799000.0
HYUNDAI,VERNA 1.6,1056000.0,1645000.0,14.0,34000.0,Dealer,First Owner,Petrol,Manual,13.9,1599.0,103.2,5.0,200000.0
MARUTI,SWIFT DZIRE,,,6.0,68393.0,Dealer,First Owner,Diesel,Manual,26.59,1248.0,74.0,5.0,650000.0
MARUTI,CIAZ VXI,968000.0,1336000.0,6.0,42000.0,Dealer,First Owner,Petrol,Manual,20.73,1373.0,91.1,5.0,550000.0
HONDA,CITY I-DTEC,1545000.0,1830999.9999999998,3.0,43181.0,Dealer,First Owner,Diesel,Manual,25.6,1498.0,97.9,5.0,1225000.0
MARUTI,CIAZ AT,994999.9999999999,1351000.0,4.0,21000.0,Dealer,First Owner,Petrol,Automatic,19.12,1373.0,91.1,5.0,795000.0
MARUTI,IGNIS 1.2,572000.0,848000.0,3.0,10000.0,Individual,First Owner,Petrol,Manual,20.89,1197.0,81.8,5.0,470000.0
MARUTI,CELERIO VXI,536000.0,672000.0,5.0,20000.0,Dealer,First Owner,Petrol,Automatic,23.1,998.0,67.04,5.0,470000.0
MARUTI,EECO 5,480999.99999999994,529000.0,2.0,4000.0,Individual,First Owner,Petrol,Manual,15.37,1196.0,73.0,5.0,420000.0
HONDA,CITY 1.5,,,4.0,74000.0,Dealer,First Owner,Petrol,Manual,16.8,1497.0,116.3,5.0,850000.0
AUDI,A6 35,,,5.0,45000.0,Dealer,First Owner,Diesel,Automatic,17.68,1968.0,174.33,5.0,2600000.0
HYUNDAI,VERNA 1.6,1219000.0,1718000.0,8.0,60000.0,Individual,First Owner,Diesel,Manual,22.32,1582.0,126.3,5.0,475000.0
TATA,SUMO GOLD,,,7.0,70000.0,Individual,First Owner,Diesel,Manual,14.07,2956.0,69.01,7.0,400000.0
VOLKSWAGEN,POLO 2015-2019,723000.0,1175000.0,2.0,9000.0,Dealer,First Owner,Petrol,Manual,18.78,999.0,75.0,5.0,649000.0
TOYOTA,INNOVA 2.5,,,9.0,180000.0,Individual,First Owner,Diesel,Manual,12.8,2494.0,102.0,7.0,775000.0
JEEP,COMPASS 2.0,2335000.0,3552000.0000000005,4.0,42000.0,Dealer,First Owner,Diesel,Manual,17.1,1956.0,170.0,5.0,1789999.9999999998
MARUTI,ALTO K10,,,4.0,2700.0,Dealer,First Owner,Petrol,Manual,23.95,998.0,67.05,5.0,376000.0
MITSUBISHI,PAJERO 2.8,,,15.0,120000.0,Individual,First Owner,Diesel,Manual,10.5,2835.0,107.2,6.0,350000.0
RENAULT,DUSTER 110PS,,,8.0,90000.0,Individual,First Owner,Diesel,Manual,19.01,1461.0,108.45,5.0,550000.0
MERCEDES-BENZ,GLA CLASS,,,6.0,58000.0,Dealer,First Owner,Diesel,Automatic,17.9,2143.0,136.0,5.0,1499000.0
HYUNDAI,ELANTRA CRDI,,,5.0,27000.0,Dealer,First Owner,Diesel,Automatic,19.5,1582.0,126.24,5.0,1395000.0
FORD,FIGO DIESEL,934000.0,988000.0000000001,10.0,65000.0,Dealer,First Owner,Diesel,Manual,20.0,1399.0,68.0,5.0,335000.0
MARUTI,SWIFT DZIRE,,,13.0,112000.0,Dealer,First Owner,Diesel,Manual,23.4,1248.0,74.0,5.0,310000.0
SKODA,RAPID 1.5,,,5.0,23000.0,Dealer,First Owner,Diesel,Automatic,21.66,1498.0,103.52,5.0,725000.0
MAHINDRA,XUV500 W4,1592000.0,2235000.0,5.0,36000.0,Individual,First Owner,Diesel,Manual,16.0,1997.0,140.0,7.0,900000.0
MARUTI,SWIFT DZIRE,,,2.0,35000.0,Individual,First Owner,Diesel,Manual,28.4,1248.0,74.02,5.0,750000.0
BMW,Z4 2009-2013,7906999.999999999,9660000.0,10.0,24000.0,Dealer,First Owner,Petrol,Automatic,10.37,2979.0,306.0,2.0,3300000.0
MARUTI,CELERIO ZXI,555000.0,700000.0,2.0,25202.0,Dealer,First Owner,Petrol,Automatic,21.63,998.0,67.04,5.0,595000.0
HONDA,CITY I,1415000.0,1679000.0,6.0,80000.0,Individual,First Owner,Diesel,Manual,26.0,1498.0,98.6,5.0,550000.0
MARUTI,SWIFT LDI,,,13.0,100000.0,Individual,First Owner,Diesel,Manual,17.8,1248.0,75.0,5.0,210000.0
AUDI,Q7 2006-2020,8059999.999999999,,7.0,95000.0,Dealer,First Owner,Diesel,Automatic,12.07,2967.0,241.4,7.0,2250000.0
AUDI,A4 35,,,6.0,28000.0,Dealer,First Owner,Diesel,Automatic,17.11,1968.0,174.33,5.0,1775000.0
HONDA,CITY S,1290000.0,1698999.9999999998,9.0,57000.0,Dealer,First Owner,Petrol,Manual,16.8,1497.0,116.4,5.0,415000.00000000006
MARUTI,WAGON R,,,9.0,68000.0,Dealer,First Owner,Petrol,Manual,21.79,998.0,67.05,5.0,265000.0
MAHINDRA,RENAULT LOGAN,,,14.0,10000.0,Individual,First Owner,Diesel,Manual,19.2,1461.0,65.0,5.0,320000.0
MAHINDRA,XUV500 W6,1661000.0,2339000.0,5.0,37000.0,Dealer,First Owner,Diesel,Manual,16.0,2179.0,140.0,7.0,994999.9999999999
SKODA,OCTAVIA 2.0,,,3.0,66850.0,Dealer,First Owner,Diesel,Automatic,19.5,1968.0,141.0,5.0,2075000.0
HONDA,CITY I,1488000.0,1752000.0,7.0,68900.0,Dealer,First Owner,Diesel,Manual,25.1,1498.0,98.6,5.0,655000.0
MARUTI,SWIFT VDI,,,9.0,78231.0,Dealer,First Owner,Diesel,Manual,22.9,1248.0,74.0,5.0,495000.0
VOLKSWAGEN,POLO DIESEL,,,9.0,91000.0,Dealer,First Owner,Diesel,Manual,22.07,1199.0,73.9,5.0,385000.0
MARUTI,SWIFT DZIRE,662000.0,986000.0,3.0,30000.0,Individual,First Owner,Petrol,Manual,21.21,1197.0,81.8,5.0,300000.0
HYUNDAI,GRAND I10,648000.0,657000.0,4.0,33000.0,Dealer,First Owner,Petrol,Manual,18.9,1197.0,81.86,5.0,434999.99999999994
HONDA,AMAZE SX,,,5.0,53000.0,Individual,First Owner,Diesel,Manual,25.8,1498.0,98.6,5.0,450000.0
RENAULT,DUSTER 85PS,,,5.0,62000.0,Individual,First Owner,Diesel,Manual,19.87,1461.0,83.8,5.0,700000.0
MARUTI,VITARA BREZZA,,,4.0,45000.0,Dealer,First Owner,Diesel,Manual,24.3,1248.0,88.5,5.0,944999.9999999999
MARUTI,BALENO DELTA,,,4.0,20000.0,Individual,First Owner,Petrol,Manual,21.4,1197.0,83.1,5.0,480000.0
MARUTI,EECO 7,480999.99999999994,528000.0,10.0,93456.0,Dealer,First Owner,Petrol,Manual,15.37,1196.0,73.0,7.0,285000.0
TATA,TIAGO 1.2,590000.0,819000.0,5.0,31000.0,Dealer,First Owner,Petrol,Manual,23.84,1199.0,84.0,5.0,365000.0
FORD,MUSTANG V8,,,3.0,30000.0,Dealer,First Owner,Petrol,Automatic,13.0,4951.0,395.0,4.0,6300000.0
FORD,FIGO DIESEL,913000.0000000001,966000.0,9.0,151000.0,Individual,First Owner,Diesel,Manual,20.0,1399.0,68.0,5.0,250999.99999999997
MARUTI,WAGON R,621000.0,629000.0,9.0,68000.0,Dealer,First Owner,CNG,Manual,26.2,998.0,58.2,5.0,315000.0
FORD,ASPIRE 1.5,999000.0,1041000.0,4.0,70000.0,Individual,First Owner,Diesel,Manual,25.83,1498.0,99.0,5.0,500000.0
TATA,NANO XTA,,,3.0,6274.0,Dealer,First Owner,Petrol,Automatic,21.9,624.0,37.48,4.0,335000.0
MARUTI,SX4 S,,,5.0,38000.0,Dealer,First Owner,Diesel,Manual,22.7,1598.0,118.0,5.0,590000.0
BMW,6 SERIES,8451000.0,9771000.0,2.0,9000.0,Dealer,First Owner,Diesel,Automatic,17.09,2993.0,261.4,4.0,6500000.0
MAHINDRA,QUANTO C6,,,6.0,79354.0,Dealer,First Owner,Diesel,Manual,17.21,1493.0,100.0,7.0,320000.0
HYUNDAI,VERNA VTVT,1054000.0,1652000.0,3.0,30000.0,Dealer,First Owner,Petrol,Manual,17.0,1591.0,121.3,5.0,915000.0
MAHINDRA,SCORPIO 2.6,1479000.0,1928000.0,11.0,93000.0,Dealer,First Owner,Diesel,Manual,10.5,2179.0,120.0,8.0,475000.0
TOYOTA,INNOVA CRYSTA,2073000.0,3010000.0,3.0,29000.0,Dealer,First Owner,Diesel,Manual,13.68,2393.0,147.8,7.0,1775000.0
VOLKSWAGEN,TIGUAN 2.0,,,4.0,80000.0,Individual,First Owner,Diesel,Automatic,16.65,1968.0,141.0,5.0,2400000.0
MAHINDRA,MARAZZO M6,1296000.0,1533000.0,3.0,38000.0,Individual,First Owner,Diesel,Manual,17.3,1497.0,121.0,8.0,1100000.0
MARUTI,CELERIO X,609000.0,710000.0,2.0,15230.0,Dealer,First Owner,Petrol,Manual,21.63,998.0,67.05,5.0,475000.0
AUDI,Q3 2.0,,,7.0,71618.0,Dealer,First Owner,Diesel,Automatic,17.32,1968.0,150.0,5.0,1989999.9999999998
MARUTI,ALTO LX,,,15.0,121153.0,Dealer,First Owner,Petrol,Manual,19.7,796.0,46.3,5.0,100000.0
SKODA,RAPID 1.6,,,8.0,40000.0,Individual,First Owner,Diesel,Manual,20.5,1598.0,103.5,5.0,500000.0
MARUTI,VITARA BREZZA,,,5.0,50000.0,Dealer,First Owner,Diesel,Manual,24.3,1248.0,88.5,5.0,800000.0
TOYOTA,FORTUNER 2016-2021,4124000.0,4756000.0,3.0,96644.0,Dealer,First Owner,Diesel,Automatic,15.04,2755.0,174.5,7.0,3175000.0
LAND,ROVER RANGE,245000.00000000003,50900000.0,9.0,158648.0,Dealer,First Owner,Diesel,Automatic,11.49,4367.0,335.3,5.0,4000000.0
RENAULT,KWID 1.0,415000.00000000006,668000.0,2.0,8500.0,Dealer,First Owner,Petrol,Automatic,24.04,999.0,67.0,5.0,425000.0
MARUTI,CELERIO ZXI,555000.0,700000.0,6.0,35000.0,Dealer,First Owner,Petrol,Automatic,23.1,998.0,67.04,5.0,459999.99999999994
TOYOTA,FORTUNER 4X2,3997000.0,4624000.0,9.0,75000.0,Dealer,First Owner,Diesel,Automatic,12.55,2982.0,168.7,7.0,1175000.0
MARUTI,ERTIGA ZDI,,,8.0,74000.0,Dealer,First Owner,Diesel,Manual,20.77,1248.0,88.8,7.0,730000.0
MARUTI,OMNI 5,,,13.0,45000.0,Dealer,First Owner,Petrol,Manual,14.0,796.0,35.0,5.0,160000.0
MARUTI,SWIFT VVT,641000.0,931000.0,4.0,19072.0,Dealer,First Owner,Petrol,Manual,22.0,1197.0,81.8,5.0,499000.0
HYUNDAI,I10 MAGNA,,,13.0,90000.0,Individual,First Owner,Petrol,Manual,20.36,1197.0,78.9,5.0,240000.0
MARUTI,ERTIGA ZDI,,,9.0,48475.0,Dealer,First Owner,Diesel,Manual,20.77,1248.0,88.8,7.0,675000.0
FORD,ECOSPORT 1.5,919000.0,1313000.0,8.0,50000.0,Dealer,First Owner,Petrol,Automatic,16.5,1499.0,110.0,5.0,535000.0
HYUNDAI,I10 SPORTZ,,,10.0,82000.0,Dealer,First Owner,Petrol,Manual,20.36,1197.0,78.9,5.0,375000.0
NISSAN,MICRA DIESEL,,,11.0,50000.0,Individual,First Owner,Diesel,Manual,23.08,1461.0,63.1,5.0,100000.0
JAGUAR,XF 2.0,,,4.0,7600.0,Dealer,First Owner,Diesel,Automatic,19.33,1999.0,177.0,5.0,3500000.0
HYUNDAI,I20 ACTIVE,,,5.0,34000.0,Dealer,First Owner,Diesel,Manual,21.19,1396.0,88.73,5.0,725000.0
MARUTI,SX4 S,,,4.0,70000.0,Individual,First Owner,Diesel,Manual,23.65,1248.0,88.5,5.0,900000.0
MARUTI,ERTIGA VXI,,,7.0,55392.0,Dealer,First Owner,CNG,Manual,22.8,1373.0,80.9,7.0,650000.0
MARUTI,CELERIO ZXI,525000.0,660000.0,5.0,30000.0,Individual,First Owner,Petrol,Automatic,23.1,998.0,67.04,5.0,500000.0
HYUNDAI,I10 MAGNA,675000.0,709000.0,12.0,50000.0,Individual,First Owner,Petrol,Manual,20.36,1197.0,78.9,5.0,200000.0
MERCEDES-BENZ,CLA 200,,,4.0,47000.0,Individual,First Owner,Diesel,Automatic,17.9,2143.0,136.0,5.0,2550000.0
MAHINDRA,XUV500 W6,1782999.9999999998,2491000.0,5.0,38988.0,Dealer,First Owner,Diesel,Manual,16.0,2179.0,140.0,7.0,1199000.0
FORD,ECOSPORT 2015-2021,981000.0,1302000.0,4.0,36600.0,Individual,First Owner,Diesel,Manual,22.77,1498.0,98.59,5.0,750000.0
HONDA,AMAZE VX,918000.0,1177000.0,3.0,43772.0,Dealer,First Owner,Diesel,Manual,25.8,1498.0,98.6,5.0,860000.0
MARUTI,BALENO ALPHA,,,5.0,55368.0,Dealer,First Owner,Diesel,Manual,27.39,1248.0,74.0,5.0,690000.0
VOLKSWAGEN,POLO GT,,,8.0,35000.0,Individual,First Owner,Diesel,Manual,19.7,1598.0,103.6,5.0,380000.0
NISSAN,SUNNY XV,,,10.0,119579.0,Dealer,First Owner,Petrol,Manual,16.95,1498.0,97.7,5.0,350000.0
AUDI,Q3 2.0,,,8.0,95300.0,Dealer,First Owner,Diesel,Automatic,15.73,1968.0,174.33,5.0,1525000.0
HYUNDAI,GRAND I10,,,6.0,50000.0,Individual,First Owner,Diesel,Manual,24.0,1120.0,70.0,5.0,345000.0
MARUTI,WAGON R,511000.00000000006,679000.0,8.0,57000.0,Dealer,First Owner,Petrol,Manual,21.79,998.0,67.05,5.0,235000.0
MAHINDRA,KUV 100,659000.0,836000.0,4.0,30000.0,Individual,First Owner,Petrol,Manual,18.15,1198.0,82.0,5.0,400000.0
MARUTI,ERTIGA ZDI,,,8.0,74840.0,Dealer,First Owner,Diesel,Manual,20.77,1248.0,88.8,7.0,630000.0
MARUTI,VITARA BREZZA,,,5.0,120000.0,Individual,First Owner,Diesel,Manual,24.3,1248.0,88.5,5.0,664000.0
AUDI,Q3 35,,,2.0,13000.0,Dealer,First Owner,Diesel,Automatic,15.17,1968.0,181.0,5.0,3100000.0
HONDA,WR-V I-VTEC,1005000.0000000001,1148000.0,4.0,15200.0,Dealer,First Owner,Petrol,Manual,17.5,1199.0,88.7,5.0,781000.0
MARUTI,SWIFT VXI,629000.0,930000.0000000001,6.0,70000.0,Individual,First Owner,Petrol,Manual,20.4,1197.0,81.8,5.0,428000.0
MARUTI,SWIFT DDIS,,,6.0,82000.0,Dealer,First Owner,Diesel,Manual,28.4,1248.0,74.0,5.0,555000.0
TOYOTA,ETIOS G,,,5.0,5000.0,Individual,First Owner,Petrol,Manual,16.78,1496.0,88.73,5.0,550000.0
MARUTI,CELERIO VXI,526000.0,660000.0,4.0,15996.0,Dealer,First Owner,Petrol,Automatic,23.1,998.0,67.04,5.0,450000.0
HYUNDAI,I20 ASTA,778000.0,1290000.0,2.0,25000.0,Individual,First Owner,Petrol,Manual,18.6,1197.0,81.86,5.0,770000.0
MARUTI,WAGON R,516000.0,688000.0,17.0,48500.0,Dealer,First Owner,Petrol,Manual,18.9,998.0,67.1,5.0,110000.00000000001
TOYOTA,INNOVA CRYSTA,2131000.0,3107000.0,4.0,44000.0,Individual,First Owner,Diesel,Manual,13.68,2393.0,147.8,7.0,2100000.0
VOLKSWAGEN,VENTO 1.2,1061000.0,1630999.9999999998,6.0,44300.0,Dealer,First Owner,Petrol,Automatic,16.93,1197.0,103.2,5.0,625000.0
MARUTI,SWIFT DZIRE,,,6.0,28375.0,Dealer,First Owner,Diesel,Manual,26.59,1248.0,74.0,5.0,475000.0
MARUTI,SWIFT DZIRE,656000.0,1003999.9999999999,9.0,29548.0,Dealer,First Owner,Petrol,Manual,17.5,1298.0,85.8,5.0,330000.0
RENAULT,KWID CLIMBER,346000.0,583000.0,2.0,15000.0,Individual,First Owner,Petrol,Manual,23.01,999.0,67.0,5.0,400000.0
MARUTI,WAGON R,,,5.0,39000.0,Individual,First Owner,Petrol,Automatic,20.51,998.0,67.0,5.0,395000.0
CHEVROLET,BEAT LT,,,10.0,110000.0,Individual,First Owner,Petrol,Manual,18.6,1199.0,79.4,5.0,140000.0
BMW,5 SERIES,7604000.000000001,8524000.0,6.0,52000.0,Dealer,First Owner,Diesel,Automatic,18.12,1995.0,190.0,5.0,1850000.0
MARUTI,VITARA BREZZA,,,5.0,40000.0,Individual,First Owner,Diesel,Manual,24.3,1248.0,88.5,5.0,680000.0
SKODA,SUPERB 2.8,,,11.0,72000.0,Dealer,First Owner,Petrol,Automatic,9.3,2771.0,193.1,5.0,385000.0
HYUNDAI,I10 MAGNA,,,5.0,59265.0,Dealer,First Owner,Petrol,Manual,19.81,1086.0,68.05,5.0,350000.0
MARUTI,WAGON R,540000.0,720000.0,13.0,44000.0,Dealer,First Owner,Petrol,Manual,18.9,1061.0,67.0,5.0,165000.0
TATA,NANO XTA,,,4.0,8000.0,Dealer,First Owner,Petrol,Automatic,21.9,624.0,37.48,4.0,275000.0
MARUTI,SWIFT DZIRE,,,5.0,40000.0,Dealer,First Owner,Diesel,Manual,19.3,1248.0,73.9,5.0,675000.0
MARUTI,SWIFT VVT,629000.0,914000.0,5.0,70000.0,Dealer,First Owner,Petrol,Manual,22.0,1197.0,81.8,5.0,525000.0
MARUTI,SWIFT VDI,,,4.0,58000.0,Dealer,First Owner,Diesel,Manual,25.2,1248.0,74.0,5.0,625000.0
HYUNDAI,I20 MAGNA,819000.0,1393000.0,4.0,9653.0,Dealer,First Owner,Petrol,Manual,18.6,1197.0,81.83,5.0,560000.0
MARUTI,ALTO K10,,,5.0,31000.0,Dealer,First Owner,CNG,Manual,32.26,998.0,58.2,4.0,325000.0
HYUNDAI,I20 1.4,,,10.0,30680.0,Dealer,First Owner,Diesel,Manual,23.0,1396.0,90.0,5.0,318000.0
MARUTI,CELERIO VXI,512000.0,643000.0,3.0,20067.0,Trustmark Dealer,First Owner,Petrol,Manual,21.63,998.0,67.04,5.0,409999.99999999994
MARUTI,SWIFT VDI,,,6.0,82250.0,Dealer,First Owner,Diesel,Manual,28.4,1248.0,74.0,5.0,525000.0
HYUNDAI,GRAND I10,648000.0,657000.0,6.0,49000.0,Dealer,First Owner,Petrol,Automatic,18.9,1197.0,82.0,5.0,490000.00000000006
MARUTI,SWIFT DZIRE,736000.0,1090000.0,4.0,58000.0,Dealer,First Owner,Petrol,Manual,20.85,1197.0,83.14,5.0,725000.0
CHEVROLET,BEAT DIESEL,,,6.0,185000.0,Individual,First Owner,Diesel,Manual,25.44,936.0,56.3,5.0,170000.0
BMW,X3 XDRIVE,7722000.0,,1.0,34000.0,Dealer,First Owner,Diesel,Automatic,18.56,1995.0,190.0,5.0,3500000.0
TOYOTA,INNOVA CRYSTA,2073000.0,3010000.0,2.0,19000.0,Dealer,First Owner,Diesel,Automatic,11.36,2755.0,171.5,7.0,1900000.0
RENAULT,LODGY 85PS,,,6.0,152000.0,Individual,First Owner,Diesel,Manual,21.04,1461.0,83.8,7.0,430000.0
HYUNDAI,GRAND I10,733000.0,771000.0,4.0,48000.0,Dealer,First Owner,Petrol,Manual,18.9,1197.0,81.86,5.0,550000.0
MARUTI,SWIFT DZIRE,704000.0,1046000.0000000001,4.0,28221.0,Dealer,First Owner,Petrol,Manual,22.0,1197.0,81.8,5.0,680000.0
HYUNDAI,I20 ERA,1002000.0,1320000.0,9.0,84000.0,Dealer,First Owner,Diesel,Manual,23.0,1396.0,90.0,5.0,360000.0
HONDA,AMAZE V,754000.0,1066000.0,2.0,20000.0,Dealer,First Owner,Petrol,Manual,19.5,1199.0,88.76,5.0,825000.0
MARUTI,SX4 ZXI,,,11.0,50200.0,Dealer,First Owner,Petrol,Manual,16.51,1586.0,103.2,5.0,325000.0
NISSAN,SUNNY PETROL,,,10.0,35000.0,Dealer,First Owner,Petrol,Manual,16.95,1498.0,97.7,5.0,325000.0
HYUNDAI,I10 ERA,706000.0,742000.0,12.0,81000.0,Dealer,First Owner,Petrol,Manual,19.81,1086.0,68.05,5.0,190000.0
MARUTI,SWIFT DZIRE,,,11.0,70000.0,Individual,First Owner,Diesel,Manual,19.3,1248.0,73.9,5.0,325000.0
MARUTI,ALTO K10,,,8.0,13000.0,Dealer,First Owner,Petrol,Manual,20.92,998.0,67.1,5.0,215000.0
NISSAN,TERRANO XL,,,7.0,56227.0,Dealer,First Owner,Diesel,Manual,20.45,1461.0,83.8,5.0,521000.0
HONDA,CITY I,,,6.0,80000.0,Individual,First Owner,Diesel,Manual,26.0,1498.0,98.6,5.0,760000.0
HYUNDAI,I10 ASTA,,,9.0,47000.0,Dealer,First Owner,Petrol,Automatic,19.2,1197.0,80.0,5.0,395000.0
SKODA,OCTAVIA ACTIVE,,,7.0,106380.0,Individual,First Owner,Diesel,Manual,20.6,1968.0,141.0,5.0,750000.0
NISSAN,SUNNY XL,,,6.0,60000.0,Individual,First Owner,Petrol,Automatic,17.97,1498.0,99.6,5.0,480000.0
MARUTI,BALENO ZETA,,,5.0,23000.0,Dealer,First Owner,Petrol,Automatic,21.4,1197.0,83.1,5.0,650000.0
TATA,ZEST QUADRAJET,,,7.0,44000.0,Dealer,First Owner,Diesel,Manual,23.0,1248.0,88.7,5.0,350000.0
FORD,FIGO 1.5D,913000.0000000001,966000.0,5.0,55000.0,Dealer,First Owner,Diesel,Manual,25.83,1498.0,99.0,5.0,575000.0
MARUTI,ALTO 800,361000.0,498000.00000000006,6.0,52000.0,Dealer,First Owner,Petrol,Manual,22.74,796.0,47.3,5.0,320000.0
HYUNDAI,VERNA 1.6,1285000.0,1811000.0,3.0,35512.0,Dealer,First Owner,Diesel,Manual,22.32,1582.0,126.3,5.0,885000.0
HONDA,CITY I,1290000.0,1698999.9999999998,5.0,49000.0,Dealer,First Owner,Petrol,Manual,17.8,1497.0,117.3,5.0,645000.0
MARUTI,EECO CNG,585000.0,,10.0,58000.0,Dealer,First Owner,CNG,Manual,20.88,1196.0,61.7,5.0,295000.0
TOYOTA,ETIOS LIVA,,,4.0,35000.0,Dealer,First Owner,Petrol,Manual,17.71,1197.0,78.9,5.0,545000.0
TATA,SUMO GOLD,,,4.0,40000.0,Individual,First Owner,Diesel,Manual,15.3,2956.0,83.83,7.0,610000.0
MARUTI,CELERIO ZXI,555000.0,700000.0,4.0,60000.0,Dealer,First Owner,Petrol,Automatic,23.1,998.0,67.04,5.0,530000.0
MARUTI,BALENO ALPHA,668000.0,1042000.0,2.0,30000.0,Individual,First Owner,Petrol,Manual,21.4,1197.0,83.1,5.0,675000.0
TOYOTA,INNOVA 2.5,,,12.0,126950.0,Dealer,First Owner,Diesel,Manual,12.8,2494.0,102.0,7.0,775000.0
